applicant_type,application_number,ben,cnct_email,form_471_manufacturer_name,form_471_product_name,funding_request_number,funding_year,model_of_equipment,monthly_quantity,monthly_recur_ineligible_cost,monthly_recurring_unit_eligible_costs,one_time_eligible_costs,one_time_ineligible_cost,one_time_quantity,organization_name,pre_discount_extended_eligible_line_item_costs,price,standardized_vendor,state,total_eligible_one_time_costs,total_eligible_recurring_costs,total_monthly_cost,total_monthly_eligible_recurring_costs,total_one_time_cost
School,221024837,16045066,karla@crwconsulting.com,Meraki,License,2299034466,2022,LIC-ENT-5YR,0,0,0,198.2,0,39,KIPP OKC COLLEGE PREP,7729.8,No,Cisco,OK,7729.8,0,0,0,198.2
School District,221026655,139826,riley.harpole@kelloggllc.com,Cisco Systems,Switch,2299037871,2022,(District 139826) C9300-48P-EDU | Catalyst 9300 - Switch - L3 - managed,0,0,0,3903.26,0,95,YUKON INDEP SCHOOL DISTRICT 27,370809.7,No,Cisco,OK,370809.7,0,0,0,3903.26
School District,221031787,140043,eratemone4u@yahoo.com,Extreme Networks,Access Point,2299046223,2022,AP305C-FCC,0,0,0,315,0,43,BRISTOW PUBLIC SCHOOLS,13545,No,Extreme,OK,13545,0,0,0,315
School District,221023002,140054,eratemone4u@yahoo.com,Meraki,Access Point,2299031211,2022,MR36-HW,0,0,0,318.3,0,168,COLLINSVILLE SCHOOLS,53474.4,No,Cisco,OK,53474.4,0,0,0,318.3
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,Cabling,2299035614,2022,(HS 84780) SP-CABLE-FS-SFP+1 | 10GBASE DIRECT ATTACH CABLE - SFP+,0,0,0,47.18,0,11,COMMERCE PUBLIC SCHOOLS,518.98,No,Fortinet,OK,518.98,0,0,0,47.18
School District,221028254,140396,eratemone4u@yahoo.com,Ubiquiti,Access Point,2299040126,2022,Base Station XG,0,0,0,1499,0,5,GANS PUBLIC SCHOOL,7495,No,Ubiquiti,OK,7495,0,0,0,1499
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Module,2299039907,2022,(BR-2 84628) C9300-NM-8X | Catalyst 9300 8x10GE Network Module,0,0,0,754.09,0,3,TULSA CITY-COUNTY LIBRARY SYS,2262.27,No,Cisco,OK,2262.27,0,0,0,754.09
School District,221032209,140413,eratemone4u@yahoo.com,Ubiquiti,Antenna,2299046905,2022,NBE-5AC-GEN2-US,0,0,0,99,0,2,LIBERTY SCHOOL 68-C001,198,No,Ubiquiti,OK,198,0,0,0,99
School District,221030058,140158,riley.harpole@kelloggllc.com,Extreme Networks,Switch,2299043170,2022,(District 140158) 16565 | 220-48p-10GE4 - 220-Series 48,0,0,0,1903.58,0,8,WELCH INDEP SCHOOL DISTRICT 17,15228.64,No,Extreme,OK,15228.64,0,0,0,1903.58
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Module,2299039907,2022,(OW-2 84533) NIM-2FXS/4FXOP | 2 Port FXS/FXS-E/DID and 4-Port FXO Network Interface Module,0,0,0,527.18,0,1,TULSA CITY-COUNTY LIBRARY SYS,527.18,No,Cisco,OK,527.18,0,0,0,527.18
School District,221035583,139839,dsovereign@kelloggllc.com,Cisco Systems,License,2299052465,2022,"(District 139839) C9300-DNA-E-48-5Y | C9300 DNA Essentials, 48-Port, 5 Year Term License",0,0,0,0,527,0,MIDWEST CITY-DEL CITY SCH DIST,0,No,Cisco,OK,0,0,0,0,527
School District,221004309,140188,kimberly@crwconsulting.com,Ubiquiti,Access Point,2299004200,2022,UAP-AC-M-PRO-US,0,0,0,199,0,3,RYAL SCHOOL DISTRICT 3,597,No,Ubiquiti,OK,597,0,0,0,199
School District,221038846,139900,taylorpd@pldi.net,Ubiquiti,Switch,2299058040,2022,US W-PRO-48-POE,0,0,0,1329,0,12,GRANDFIELD SCHOOL DISTRICT 249,15948,Yes,Ubiquiti,OK,15948,0,0,0,1329
School District,221022134,140051,drew@myerateguy.com,Extreme Networks,Switch,2299029647,2022,16565,0,0,0,1953.67,0,7,Justus-Tiawah Public Schools,13675.69,No,Extreme,OK,13675.69,0,0,0,1953.67
School District,221026655,139826,riley.harpole@kelloggllc.com,Cisco Systems,Cabling,2299037871,2022,(District 139826) CAB-SPWR-150CM | StackPower - Power cable - 5 ft,0,0,0,38.78,0,87,YUKON INDEP SCHOOL DISTRICT 27,3373.86,No,Cisco,OK,3373.86,0,0,0,38.78
School,221037403,139795,jlandes@newcastle.k12.ok.us,Extreme Networks,Module,2299055799,2022,1100W Pwr Supply,0,0,0,561.26,0,1,NEWCASTLE INDEP SCHOOL DIST 1,561.26,No,Extreme,OK,561.26,0,0,0,561.26
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Switch,2299039907,2022,"(SBA-2 84386) C9300-48P-EDU | Catalyst 9300 48-port PoE+, K12",0,0,0,3572.47,0,3,TULSA CITY-COUNTY LIBRARY SYS,10717.41,No,Cisco,OK,10717.41,0,0,0,3572.47
School District,221016969,140058,karla@crwconsulting.com,Aruba,Module,2299021398,2022,JL086A#ABA,0,0,0,296.65,0,8,OAK GROVE SCHOOL DISTRICT 104,2373.2,No,Hp,OK,2373.2,0,0,0,296.65
School District,221018526,140342,alinam@kelloggllc.com,Ubiquiti,Access Point,2299023872,2022,"(BES 85217) UAP-AC-PRO IEEE | Ubiquiti UniFi UAP-AC-PRO IEEE 802.11ac 1.27 Gbit/s Wireless Access Point - 2.40 GHz, 5 GHz - MIMO Technology - 2 x Network (RJ-45) - Gigabit Ethernet - Wall Mountable, Ceiling Mountable - 1 Pack",0,0,0,142.65,0,8,BOWLEGS INDEP SCHOOL DIST 3,1141.2,No,Ubiquiti,OK,1141.2,0,0,0,142.65
Library,221029656,139989,cbailey@kelloggllc.com,Hewlett Packard,Access Point,2299042489,2022,"(Library System 139989)Q9H63A| HPE Aruba AP-515 (US)-Campus-WAP-Wi-Fi 5-2.4 GHz, 5 GHz",0,0,0,567.39,0,5,WOODWARD PUBLIC LIBRARY,2836.95,No,Hp,OK,2836.95,0,0,0,567.39
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,License,2299018016,2022,"C1A1TN9300XF- 5Y | DCN Advantage Term N9300 XF, 5Y",0,0,0,11604.3,0,4,OKLAHOMA CITY SCHOOL DIST I-89,46417.2,No,Cisco,OK,46417.2,0,0,0,11604.3
School District,221027184,17029056,sstefanick@hicd.org,Ubiquiti,Switch,2299038462,2022,USW-PRO-48-POE,0,0,0,1249,0,1,Harding Independence Charter District,1249,No,Ubiquiti,OK,1249,0,0,0,1249
Library System,221028097,140118,dsovereign@kelloggllc.com,Meraki,License,2299039907,2022,(OW-2 84533) LIC-ENT-5YR | Meraki MR Enterprise License 5YR,0,0,0,132.88,0,5,TULSA CITY-COUNTY LIBRARY SYS,664.4,No,Cisco,OK,664.4,0,0,0,132.88
School District,221023551,140278,karla@crwconsulting.com,Dell,Caching Equipment,2299031994,2022,R650,0,0,0,10894.51,0,1,WOODLAND SCHOOL DIST I 90,10894.51,No,Dell,OK,10894.51,0,0,0,10894.51
Library,221035068,140004,pbjrankin1925@gmail.com,Meraki,License,2299051516,2022,LIC-ENT-5YR,0,0,0,295.23,0,1,WAYNOKA PUBLIC LIBRARY,295.23,No,Cisco,OK,295.23,0,0,0,295.23
School District,221020885,139861,dsovereign@kelloggllc.com,Cisco Systems,Module,2299027601,2022,(District 139861) SFP-10G-SR= | SFP+ transceiver module,0,0,0,473.85,0,10,MARIETTA INDEP SCH DISTRICT 16,4738.5,No,Cisco,OK,4738.5,0,0,0,473.85
School District,221028606,140379,eratemone4u@yahoo.com,Ubiquiti,Switch,2299040745,2022,48 POE SWITCH MFR# USW-ENTERPRISE-48-POE W/1YEAR SUPPORT,0,0,0,1800,0,2,WANETTE INDEP SCH DISTRICT 115,3600,No,Ubiquiti,OK,3600,0,0,0,1800
School District,221023972,139864,alinam@kelloggllc.com,Ubiquiti,Switch,2299032799,2022,(District 139864)  | Ubiquiti USW-PRO-24-POE,0,0,0,899,0,2,RAVIA SCHOOL DISTRICT 10,1798,Yes,Ubiquiti,OK,1798,0,0,0,899
School District,221024959,140320,rbotts@kelloggllc.com,Fortinet,Switch,2299034733,2022,"(District 140320) FS-424E-FPOE | Fortinet  Layer 3 Switch - 24 Ports - Manageable - 3 Layer Supported - Modular - Optical Fiber, Twisted Pair - 1U High - Rack-mountable - Lifetime Limited Warranty",0,0,0,1423.81,0,5,VALLIANT INDEP SCHOOL DIST 11,7119.05,No,Fortinet,OK,7119.05,0,0,0,1423.81
School District,221027340,140221,rbotts@kelloggllc.com,SonicWALL,License,2299038715,2022,(District 140221) 02-SSC-7351 | SonicWall Essential Protection Service Suite - Subscription License - 1 License - 3 Yea,0,0,0,3194.5,0,1,WHITEFIELD SCHOOL DISTRICT 10,3194.5,No,Sonicwall,OK,3194.5,0,0,0,3194.5
School District,221024890,140324,dsovereign@kelloggllc.com,Aruba,Cabling,2299034577,2022,"(District 140324) J9281D | HPE Aruba Direct Attach Copper Cable - 10GBase directattach cable - SFP+ to SFP+ - 3.3 ft - for HPE Aruba 254048G, 2930F 24G, 2930F 48G, 2930M 24, 8320, 8325-48Y8C",0,0,0,44.73,0,4,SHAWNEE INDEP SCHOOL DIST I-93,178.92,No,Hp,OK,178.92,0,0,0,44.73
School District,221030131,140170,eratemone4u@yahoo.com,Ubiquiti,Switch,2299043347,2022,UNIFI PRO 48P 600W POE 4X 10G UPLINK,0,0,0,1102,0,6,CANADIAN PUBLIC SCHOOLS,6612,No,Ubiquiti,OK,6612,0,0,0,1102
School District,221030940,139902,karla@crwconsulting.com,Ubiquiti,LAN Controller,2299044737,2022,UCK-G2-PLUS,0,0,0,234.12,0,1,GRANITE INDEP SCHOOL DIST 3,234.12,No,Ubiquiti,OK,234.12,0,0,0,234.12
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,"Installation, Activation, & Initial Configuration",2299035614,2022,(HS 84780) SW-Install | Fiber Switch Configuration & Installation,0,0,0,175,0,11,COMMERCE PUBLIC SCHOOLS,1925,Yes,Fortinet,OK,1925,0,0,0,175
Library System,221028097,140118,dsovereign@kelloggllc.com,Meraki,License,2299039907,2022,(BR-2 84628) LIC-ENT-5YR | Meraki MR Enterprise License 5YR,0,0,0,132.88,0,4,TULSA CITY-COUNTY LIBRARY SYS,531.52,No,Cisco,OK,531.52,0,0,0,132.88
School District,221031296,140329,eratemone4u@yahoo.com,Extreme Networks,Switch,2299045272,2022,10999 POWER CORD,0,0,0,9,0,2,SEMINOLE INDEP SCHOOL DIST 1,18,No,Extreme,OK,18,0,0,0,9
School District,221005064,140166,kimberly@crwconsulting.com,Ruckus Wireless,Transceiver,2299005140,2022,10G-SFPP-LR-S,0,0,0,165.27,0,65,HILLDALE SCHOOL DISTRICT,10742.55,No,Ruckus,OK,10742.55,0,0,0,165.27
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,"Installation, Activation, & Initial Configuration",2299035614,2022,(District 140134) WAP-INSTALL | Wireless Access Point Configuration & Installation,0,0,0,35,0,1,COMMERCE PUBLIC SCHOOLS,35,Yes,Fortinet,OK,35,0,0,0,35
School District,221027277,140229,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299038576,2022,(District 140229)  | Ubiquity USW-Pro-48-POE,0,0,0,1180,0,4,MCALESTER PUBLIC SCHOOLS I-80,4720,No,Ubiquiti,OK,4720,0,0,0,1180
School District,221024166,140326,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299033251,2022,(District 140326) 10304 | Network Cable - SFP Network - 3.28ft,0,0,0,89.84,0,3,BETHEL PUBLIC SCHOOLS,269.52,No,Extreme,OK,269.52,0,0,0,89.84
School District,221006470,140205,karla@crwconsulting.com,Ubiquiti,Wireless Controller,2299006862,2022,S1UX51,0,0,0,1099,0,1,PRESTON SCHOOL DISTRICT,1099,No,Ubiquiti,OK,1099,0,0,0,1099
School District,221036055,140437,dsovereign@kelloggllc.com,Extreme Networks,Cabling,2299053349,2022,(District 140437) 5601313-U1 | Power Cord 13A NEMA 5-15P C13,0,0,0,12.38,0,5,WESTVILLE PUBLIC SCHOOL,61.9,No,Extreme,OK,61.9,0,0,0,12.38
School District,221035256,139932,buckmaster.cindy@elkcityschools.com,Meraki,Cabling,2299057419,2022,MA-CBL-40G-3M,0,0,0,140.46,0,1,ELK CITY INDEP SCHOOL DIST 6,140.46,No,Cisco,OK,140.46,0,0,0,140.46
School District,221020639,140421,terickson@smithville.k12.ok.us,Extreme Networks,Switch,2299028395,2022,10052H TAA Complaint 1000Base SX SFP,0,0,0,41,0,2,SMITHVILLE I-14 SCHOOL DISTRICT,82,No,Extreme,OK,82,0,0,0,41
School District,221032694,16051616,kenny@acklin.net,Ubiquiti,Access Point,2299048310,2022,UAP- AC-PRO-US Ubiquiti Access Points,0,0,0,301.75,0,2,"BIG FIVE COMMUNITY SERVICES, INC.",603.5,Yes,Ubiquiti,OK,603.5,0,0,0,301.75
School District,221020037,140157,dsovereign@kelloggllc.com,Extreme Networks,License,2299026194,2022,(LES 84829) XCIQ-PT0-C-EW-3YR-K12 | ExtremeCloud IQ Pilot - Right-To-Use subscriptionwireless cloud controller license (3 years) + 3 Years ExtremeWorksSaaS Support - hosted - academic,0,0,0,218.75,0,8,LEACH SCHOOL DISTRICT 14,1750,Yes,Extreme,OK,1750,0,0,0,218.75
School District,221028029,140011,dsovereign@kelloggllc.com,Meraki,License,2299040039,2022,(District 140011) LIC-ENT-5YR | Cisco Meraki Enterprise Cloud Controller - Subscriptionlicense (5 years) - 1 access point - hosted,0,0,0,197.67,0,2,BOISE CITY SCHOOLS,395.34,No,Cisco,OK,395.34,0,0,0,197.67
School District,221007718,140199,rcriner@twinhills.k12.ok.us,Fortinet,"Installation, Activation, & Initial Configuration",2299008736,2022,FortiAP FAP-431F,0,0,0,40,0,2,TWIN HILLS SCHOOL DISTRICT II,80,Yes,Fortinet,OK,80,0,0,0,40
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,License,2299039907,2022,(OW-2 84533) C9300-DNA-E-48-3Y | C9300 DNA Essentials. 48-port  3 Year Term License,0,0,0,331.21,0,3,TULSA CITY-COUNTY LIBRARY SYS,993.63,No,Cisco,OK,993.63,0,0,0,331.21
School District,221023832,140065,cbailey@kelloggllc.com,Extreme Networks,Switch,2299032582,2022,(District 140065) 5320-48P-8XE | 5320 UNIV SWCH W/ 48 X 10/100/1000BASE-T,0,0,0,2444,0,13,DRUMRIGHT INDEP SCHOOL DIST 39,31772,No,Extreme,OK,31772,0,0,0,2444
Library,221029656,139989,cbailey@kelloggllc.com,Aruba,Access Point,2299042489,2022,(Library System 139989) R3J16A|Aruba Mounting Bracket for WAP,0,0,0,13.09,0,5,WOODWARD PUBLIC LIBRARY,65.45,No,Hp,OK,65.45,0,0,0,13.09
School District,221032232,140189,cbailey@kelloggllc.com,Juniper Networks,Access Point,2299046946,2022,(District 140189) B-AP43-2S-5Y-E | AP43,0,0,0,764.68,0,0,HULBERT PUBLIC SCHOOLS,0,No,Hp,OK,0,0,0,0,764.68
School District,221018858,139781,riley.harpole@kelloggllc.com,Dell,Cabling,2299024414,2022,"(District 139781) 407-AAGN | Dell Networking, Cable, SFP+ to SFP+, 10GbE, CopperTwinax Direct Attach Cable, 1 Meter",0,0,0,19.39,0,3,JONES INDEP SCHOOL DISTRICT I9,58.17,No,Dell,OK,58.17,0,0,0,19.39
School District,221018365,140254,riley.harpole@kelloggllc.com,Fortinet,Cabling,2299023682,2022,(RES 85029) SP-CABLE-FS-SFP+1 | Fortinet SFP+ Network Cable - 3.28 ft SFP+ Network Cable - SFP+ Network - 10Gbit/s,0,0,0,44.4,0,2,RATTAN INDEP SCHOOL DISTRICT 1,88.8,No,Fortinet,OK,88.8,0,0,0,44.4
School District,221023803,140381,dsovereign@kelloggllc.com,Ubiquiti,Switch,2299032522,2022,(District 140381) UniFi Switch Pro 48p | UniFi Switch Pro 48p 600w PoE 4x 10G Uplink,0,0,0,1102,0,10,GRAHAM DUSTIN INDEP SCHOOL  DISTRICT,11020,No,Ubiquiti,OK,11020,0,0,0,1102
School District,221022115,140165,dsovereign@kelloggllc.com,Extreme Networks,Cabling,2299029614,2022,(Indian Capital Technology Campus 140165) 25G-DACPSFP1M | 25Gb SFP28-SFP28 Passive Copper Direct Attach Cable 1m,0,0,0,99,0,11,INDIAN CAPITAL TECHNOLOGY CENTERS,1089,No,Extreme,OK,1089,0,0,0,99
School District,221022115,140165,dsovereign@kelloggllc.com,Extreme Networks,License,2299029614,2022,(Indian Capital Technology Campus 140165) XCIQ-PT0-C-EW-1YR-K12 | ExtremeCloud IQ Pilot Tier 0 CLOUD RTU License and EW TAC 1Yr (USK-12),0,0,0,85,0,15,INDIAN CAPITAL TECHNOLOGY CENTERS,1275,No,Extreme,OK,1275,0,0,0,85
School District,221032796,16039383,jeff.gilstrap@captulsa.org,Meraki,Firewall Services & Components,2299048202,2022,MX85-HW,0,0,0,482.64,751.54,11,"COMMUNITY ACTION PROJECT OF TULSA COUNTY, INC.",5309.04,No,Cisco,OK,5309.04,0,0,0,1234.18
School District,221018365,140254,riley.harpole@kelloggllc.com,Fortinet,Transceiver,2299023682,2022,"(RES 85029) FN-TRAN-LX | Fortinet SFP (mini-GBIC) Module - For Data Networking, Optical Network - 1 x 1 000Base-LX Network - Optical FiberGigabit Ethernet - 1 000Base-LX",0,0,0,56.36,0,2,RATTAN INDEP SCHOOL DISTRICT 1,112.72,No,Fortinet,OK,112.72,0,0,0,56.36
School District,221009231,140087,kimberly@crwconsulting.com,Extreme Networks,Access Point,2299010558,2022,AP510CX-WW,0,0,0,719.09,0,20,OWASSO INDEP SCHOOL DIST 11,14381.8,No,Extreme,OK,14381.8,0,0,0,719.09
School District,221011003,140269,riley.harpole@kelloggllc.com,Ruckus Wireless,Switch,2299013005,2022,(District 140269) ICX7150-48P-4X10GR-RMT3 | 48PT 1G POE+ 370W 2XRJ45 4X10G L3 RMT3,0,0,0,1455.93,397.07,75,PONCA CITY INDEP SCH DIST 71,109194.75,Yes,Ruckus,OK,109194.75,0,0,0,1853
School District,221033791,140069,karla@crwconsulting.com,Fortinet,Firewall Services & Components,2299049671,2022,FG-201F-BDL-950-12,0,0,0,3672.11,1499.87,1,FOYIL INDEP SCHOOL DISTRICT 7,3672.11,No,Fortinet,OK,3672.11,0,0,0,5171.98
School District,221018995,140115,dsovereign@kelloggllc.com,Extreme Networks,Switch,2299025047,2022,(District 140233) X435-8P-4S | 8 Port Switch,0,0,0,589,0,1,YALE PUBLIC SCHOOLS,589,No,Extreme,OK,589,0,0,0,589
School District,221032642,139822,cbailey@kelloggllc.com,Meraki,License,2299047896,2022,"(District 139822) LIC-ENT-3YR | MR Enterprise License, 3YR",0,0,0,141.74,0,78,WEATHERFORD SCHOOL DISTRICT 26,11055.72,No,Cisco,OK,11055.72,0,0,0,141.74
School District,221035128,140356,rbotts@kelloggllc.com,Extreme Networks,Racks & Cabinets,2299051630,2022,(District 140356) KT-147407-02 | Extreme Networks - Network device mounting kit - outdoor,0,0,0,112.24,0,0,MCLOUD PUBLIC SCHOOLS,0,No,Extreme,OK,0,0,0,0,112.24
School District,221025868,140235,cbailey@kelloggllc.com,SonicWALL,Firewall Services & Components,2299036965,2022,(Dist. 140235)02-SSC-4324|Firewall,0,0,0,2269.44,0,1,TUSHKA INDEP SCHOOL DIST I 19,2269.44,No,Sonicwall,OK,2269.44,0,0,0,2269.44
School District,221022284,139805,tthompson@paulsvalley.k12.ok.us,Cisco Systems,Module,2299029912,2022,C9200L-STACK-KIT,0,0,0,643.29,0,2,PAULS VALLEY SCHOOL DIST 18,1286.58,No,Cisco,OK,1286.58,0,0,0,643.29
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,Switch,2299018016,2022,"C9300-48UN-EDU | Catalyst 9300 48-Port 5Gbps, K12 Switch",0,0,0,3798.11,0,4,OKLAHOMA CITY SCHOOL DIST I-89,15192.44,No,Cisco,OK,15192.44,0,0,0,3798.11
School District,221008254,139946,sbuckaloo@thomas.k12.ok.us,Ubiquiti,Switch,2299009373,2022,USW-PRO-24-POE,0,0,0,764.79,0,2,THOMAS INDEP SCHOOL DISTRICT 7,1529.58,No,Ubiquiti,OK,1529.58,0,0,0,764.79
School District,221021022,140332,riley.harpole@kelloggllc.com,Aruba,Access Point,2299028006,2022,"(LES 85197) Q9H63A | HPE Aruba AP-515 (US) - Campus - wireless access point -Wi-Fi 5 - 2.4 GHz, 5 GHz - in-ceiling",0,0,0,567.39,0,3,LATTA INDEP SCHOOL DISTRICT 24,1702.17,No,Hp,OK,1702.17,0,0,0,567.39
School District,221032796,16039383,jeff.gilstrap@captulsa.org,Meraki,License,2299048202,2022,LIC-MX95-SDW-5Y,0,0,0,5880.2,3675.13,2,"COMMUNITY ACTION PROJECT OF TULSA COUNTY, INC.",11760.4,No,Cisco,OK,11760.4,0,0,0,9555.33
School District,221032773,140361,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299048161,2022,"(ES  85262)  | Ubiquiti, UniFi Switch Pro 48p 600w PoE 4x 10G Uplink",0,0,0,1099,0,2,MEEKER INDEP SCHOOL DIST IO-95,2198,No,Ubiquiti,OK,2198,0,0,0,1099
School District,221020885,139861,dsovereign@kelloggllc.com,Cisco Systems,Module,2299027601,2022,(District 139861) PWR-C5-1KWAC/2 | Config 5 Power Supply - Power supply,0,0,0,1643.47,0,3,MARIETTA INDEP SCH DISTRICT 16,4930.41,No,Cisco,OK,4930.41,0,0,0,1643.47
School District,221018995,140115,dsovereign@kelloggllc.com,Extreme Networks,License,2299025047,2022,(District 140233) XCIQ-PT1-C-EW-5YR-K12 | IQ Pilot T1 CLD RTU LIC 5YR,0,0,0,135,0,1,YALE PUBLIC SCHOOLS,135,No,Extreme,OK,135,0,0,0,135
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Cabling,2299039907,2022,(RR-2 84633) CAB-SPWR-30CM | Catalyst Stack Power Cable 30 CM,0,0,0,28.1,0,5,TULSA CITY-COUNTY LIBRARY SYS,140.5,No,Cisco,OK,140.5,0,0,0,28.1
School District,221003038,152859,kimberly@crwconsulting.com,Hewlett Packard,Access Point,2299002725,2022,Q9G69A,0,0,0,74.74,0,3,OKLAHOMA UNION INDEP SCHOOL DISTRICT,224.22,No,Hp,OK,224.22,0,0,0,74.74
School District,221003879,140245,dchristensen@kelloggllc.com,Ubiquiti,Switch,2299003746,2022,(District 140245) USW-24 PoE  | 24 Port Switch,0,0,0,585,0,4,KINTA INDEP SCHOOL DISTRICT 13,2340,No,Ubiquiti,OK,2340,0,0,0,585
School District,221032232,140189,cbailey@kelloggllc.com,Juniper Networks,Transceiver,2299046946,2022,"(District 140189) SFPP-10G-LRT2-C | SFP+, 10G-LR Transceiver Type 2",0,0,0,480,0,0,HULBERT PUBLIC SCHOOLS,0,No,Hp,OK,0,0,0,0,480
Library,221029122,140148,reratc@pryorlibrary.org,Extreme Networks,"Installation, Activation, & Initial Configuration",2299044431,2022,210 series switches,0,0,0,175,0,2,PRYOR PUBLIC LIBRARY,350,Yes,Extreme,OK,350,0,0,0,175
School District,221015396,140044,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299019376,2022,(District 140044) | Fiber Jumpers- 2M or 3M,0,0,0,22,0,50,BROKEN ARROW SCHOOL DISTRICT 3,1100,No,Extreme,OK,1100,0,0,0,22
School,221018251,17013171,pauljkarlin@outlook.com,Cisco Systems,Firewall Services & Components,2299023366,2022,Cisco Firepower 1120 ASA Appliance 1,0,0,0,2035.31,0,1,Tulsa Honor Academy,2035.31,No,Cisco,OK,2035.31,0,0,0,2035.31
School District,221014505,139802,karla@crwconsulting.com,Juniper Networks,Switch,2299017773,2022,EX2300-24MP,0,0,0,4805.94,0,2,LITTLE AXE SCHOOL DIST I 70,9611.88,No,Hp,OK,9611.88,0,0,0,4805.94
School District,221032232,140189,cbailey@kelloggllc.com,Juniper Networks,Access Point,2299046946,2022,(District 140189) B-AP63-2S-5Y-E | AP63,0,0,0,1083.27,0,0,HULBERT PUBLIC SCHOOLS,0,No,Hp,OK,0,0,0,0,1083.27
School District,221010204,140369,kimberly@crwconsulting.com,SonicWALL,Firewall Services & Components,2299011896,2022,02-SSC-9229,0,0,0,11807.5,11807.5,1,PRAGUE PUBLIC SCHOOLS,11807.5,No,Sonicwall,OK,11807.5,0,0,0,23615
School District,221028029,140011,dsovereign@kelloggllc.com,Meraki,License,2299040039,2022,(District 140011) LIC-MS120-8FP-5YR | Cisco Meraki Enterprise - Subscription license (5 years) + 5Years Enterprise Support - 1 switch - for P/N: MS120-8FPHW,0,0,0,81.08,0,1,BOISE CITY SCHOOLS,81.08,No,Cisco,OK,81.08,0,0,0,81.08
School,221036289,139795,jlandes@newcastle.k12.ok.us,Extreme Networks,Access Point,2299053691,2022,AP510C,0,0,0,605.35,0,25,NEWCASTLE INDEP SCHOOL DIST 1,15133.75,No,Extreme,OK,15133.75,0,0,0,605.35
School District,221032310,140255,eratemone4u@yahoo.com,Ubiquiti,Switch,2299047158,2022,UniFi Switch Pro 48p 600w,0,0,0,1105,0,2,RED OAK INDEP SCHOOL DIST 2,2210,No,Ubiquiti,OK,2210,0,0,0,1105
School District,221035583,139839,dsovereign@kelloggllc.com,Cisco Systems,Switch,2299052465,2022,(District 139839) PWR-C1-1100WAC-P/2 | 1100W AC 80+ platinum Config 1 Secondary Power Supply,0,0,0,0,535,0,MIDWEST CITY-DEL CITY SCH DIST,0,No,Cisco,OK,0,0,0,0,535
School District,221015396,140044,riley.harpole@kelloggllc.com,Extreme Networks,Transceiver,2299019376,2022,(District 140044) 10301-EO | 10GBase-SR SFP+ 850nm Extreme Compatible,0,0,0,57,0,70,BROKEN ARROW SCHOOL DISTRICT 3,3990,No,Extreme,OK,3990,0,0,0,57
School District,221023832,140065,cbailey@kelloggllc.com,Extreme Networks,License,2299032582,2022,(District 140065) 5320-10GUPG-4X-LIC-P | LIC THAT CONVERTS 4X1GBE SFP PT TO 10GBE,0,0,0,280,0,13,DRUMRIGHT INDEP SCHOOL DIST 39,3640,No,Extreme,OK,3640,0,0,0,280
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,Switch,2299018019,2022,"(SHTP) C9500-40X-EDU | Catalyst 9500 40-port 10G, K 12 Switch",0,0,0,9822.15,0,2,OKLAHOMA CITY SCHOOL DIST I-89,19644.3,No,Cisco,OK,19644.3,0,0,0,9822.15
